period,time_interval,variant,source,BEV,PHEV,HEV,PETROL,DIESEL,FLEXFUEL,OTHERS,TOTAL,notes
2018-11,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,19.0,,4.0,23.0,
2018-12,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,25.0,,0.0,25.0,
2019-01,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,47.0,,0.0,47.0,
2019-02,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,21.0,,0.0,21.0,
2019-03,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,13.0,,0.0,13.0,
2019-04,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,19.0,,0.0,19.0,
2019-05,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,23.0,,0.0,23.0,
2019-06,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,61.0,,0.0,61.0,
2019-07,monthly,Buses,pxdata.stat.fi (StatFin 121d),10.0,0.0,,0.0,65.0,,4.0,79.0,
2019-08,monthly,Buses,pxdata.stat.fi (StatFin 121d),22.0,0.0,,0.0,94.0,,1.0,117.0,
2019-09,monthly,Buses,pxdata.stat.fi (StatFin 121d),2.0,0.0,,0.0,27.0,,0.0,29.0,
2019-10,monthly,Buses,pxdata.stat.fi (StatFin 121d),1.0,0.0,,0.0,63.0,,2.0,66.0,
2019-11,monthly,Buses,pxdata.stat.fi (StatFin 121d),1.0,0.0,,0.0,38.0,,0.0,39.0,
2019-12,monthly,Buses,pxdata.stat.fi (StatFin 121d),4.0,0.0,,0.0,75.0,,0.0,79.0,
2020-01,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,34.0,,0.0,34.0,
2020-02,monthly,Buses,pxdata.stat.fi (StatFin 121d),1.0,0.0,,0.0,16.0,,0.0,17.0,
2020-03,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,10.0,,0.0,10.0,
2020-04,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,6.0,,0.0,6.0,
2020-05,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,32.0,,2.0,34.0,
2020-06,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,13.0,,0.0,13.0,
2020-07,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,26.0,,0.0,26.0,
2020-08,monthly,Buses,pxdata.stat.fi (StatFin 121d),9.0,0.0,,0.0,67.0,,6.0,82.0,
2020-09,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,18.0,,2.0,20.0,
2020-10,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,10.0,,0.0,10.0,
2020-11,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,8.0,,0.0,8.0,
2020-12,monthly,Buses,pxdata.stat.fi (StatFin 121d),15.0,0.0,,0.0,9.0,,0.0,24.0,
2021-01,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,12.0,,0.0,12.0,
2021-02,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,10.0,,0.0,10.0,
2021-03,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,9.0,,0.0,9.0,
2021-04,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,7.0,,4.0,11.0,
2021-05,monthly,Buses,pxdata.stat.fi (StatFin 121d),21.0,0.0,,0.0,9.0,,0.0,30.0,
2021-06,monthly,Buses,pxdata.stat.fi (StatFin 121d),49.0,0.0,,0.0,30.0,,0.0,79.0,
2021-07,monthly,Buses,pxdata.stat.fi (StatFin 121d),35.0,0.0,,0.0,23.0,,0.0,58.0,
2021-08,monthly,Buses,pxdata.stat.fi (StatFin 121d),74.0,0.0,,0.0,44.0,,0.0,118.0,
2021-09,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,9.0,,0.0,9.0,
2021-10,monthly,Buses,pxdata.stat.fi (StatFin 121d),2.0,0.0,,0.0,7.0,,0.0,9.0,
2021-11,monthly,Buses,pxdata.stat.fi (StatFin 121d),4.0,0.0,,0.0,5.0,,1.0,10.0,
2021-12,monthly,Buses,pxdata.stat.fi (StatFin 121d),6.0,0.0,,0.0,21.0,,0.0,27.0,
2022-01,monthly,Buses,pxdata.stat.fi (StatFin 121d),1.0,0.0,,1.0,15.0,,0.0,17.0,
2022-02,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,11.0,,1.0,12.0,
2022-03,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,14.0,,0.0,14.0,
2022-04,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,10.0,,0.0,10.0,
2022-05,monthly,Buses,pxdata.stat.fi (StatFin 121d),40.0,0.0,,0.0,3.0,,0.0,43.0,
2022-06,monthly,Buses,pxdata.stat.fi (StatFin 121d),13.0,0.0,,0.0,8.0,,3.0,24.0,
2022-07,monthly,Buses,pxdata.stat.fi (StatFin 121d),68.0,0.0,,0.0,3.0,,4.0,75.0,
2022-08,monthly,Buses,pxdata.stat.fi (StatFin 121d),12.0,0.0,,0.0,19.0,,0.0,31.0,
2022-09,monthly,Buses,pxdata.stat.fi (StatFin 121d),19.0,0.0,,0.0,5.0,,0.0,24.0,
2022-10,monthly,Buses,pxdata.stat.fi (StatFin 121d),35.0,0.0,,0.0,17.0,,4.0,56.0,
2022-11,monthly,Buses,pxdata.stat.fi (StatFin 121d),20.0,0.0,,0.0,8.0,,0.0,28.0,
2022-12,monthly,Buses,pxdata.stat.fi (StatFin 121d),71.0,0.0,,0.0,12.0,,0.0,83.0,
2023-01,monthly,Buses,pxdata.stat.fi (StatFin 121d),2.0,0.0,,0.0,15.0,,0.0,17.0,
2023-02,monthly,Buses,pxdata.stat.fi (StatFin 121d),22.0,0.0,,0.0,15.0,,0.0,37.0,
2023-03,monthly,Buses,pxdata.stat.fi (StatFin 121d),3.0,0.0,,0.0,9.0,,3.0,15.0,
2023-04,monthly,Buses,pxdata.stat.fi (StatFin 121d),6.0,0.0,,0.0,6.0,,0.0,12.0,
2023-05,monthly,Buses,pxdata.stat.fi (StatFin 121d),15.0,0.0,,0.0,9.0,,0.0,24.0,
2023-06,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,10.0,,0.0,10.0,
2023-07,monthly,Buses,pxdata.stat.fi (StatFin 121d),10.0,0.0,,0.0,14.0,,0.0,24.0,
2023-08,monthly,Buses,pxdata.stat.fi (StatFin 121d),38.0,0.0,,0.0,24.0,,0.0,62.0,
2023-09,monthly,Buses,pxdata.stat.fi (StatFin 121d),4.0,0.0,,0.0,10.0,,0.0,14.0,
2023-10,monthly,Buses,pxdata.stat.fi (StatFin 121d),1.0,0.0,,0.0,6.0,,0.0,7.0,
2023-11,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,11.0,,0.0,11.0,
2023-12,monthly,Buses,pxdata.stat.fi (StatFin 121d),5.0,0.0,,0.0,11.0,,0.0,16.0,
2024-01,monthly,Buses,pxdata.stat.fi (StatFin 121d),3.0,0.0,,0.0,26.0,,0.0,29.0,
2024-02,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,16.0,,0.0,16.0,
2024-03,monthly,Buses,pxdata.stat.fi (StatFin 121d),8.0,0.0,,0.0,22.0,,1.0,31.0,
2024-04,monthly,Buses,pxdata.stat.fi (StatFin 121d),6.0,0.0,,0.0,15.0,,0.0,21.0,
2024-05,monthly,Buses,pxdata.stat.fi (StatFin 121d),72.0,0.0,,0.0,21.0,,0.0,93.0,
2024-06,monthly,Buses,pxdata.stat.fi (StatFin 121d),47.0,0.0,,0.0,23.0,,0.0,70.0,
2024-07,monthly,Buses,pxdata.stat.fi (StatFin 121d),69.0,0.0,,0.0,20.0,,0.0,89.0,
2024-08,monthly,Buses,pxdata.stat.fi (StatFin 121d),60.0,0.0,,0.0,36.0,,0.0,96.0,
2024-09,monthly,Buses,pxdata.stat.fi (StatFin 121d),13.0,0.0,,0.0,17.0,,0.0,30.0,
