period,interval,year,category,registrations,source
2019M05,quarterly,2018.333333,TOTAL,13089,ACEA
2019M06,quarterly,2018.416667,BEV,22,ACEA
2019M06,quarterly,2018.416667,DIESEL,2888,ACEA
2019M06,quarterly,2018.416667,HEV,562,ACEA
2019M06,quarterly,2018.416667,OTHER,207,ACEA
2019M06,quarterly,2018.416667,PETROL,9387,ACEA
2019M06,quarterly,2018.416667,PHEV,22,ACEA
2019M06,quarterly,2018.416667,TOTAL,13089,ACEA
2019M07,quarterly,2018.5,BEV,16,ACEA
2019M07,quarterly,2018.5,DIESEL,2736,ACEA
2019M07,quarterly,2018.5,HEV,634,ACEA
2019M07,quarterly,2018.5,OTHER,266,ACEA
2019M07,quarterly,2018.5,PETROL,5401,ACEA
2019M07,quarterly,2018.5,PHEV,17,ACEA
2019M07,quarterly,2018.5,TOTAL,9071,ACEA
2019M08,quarterly,2018.583333,BEV,16,ACEA
2019M08,quarterly,2018.583333,DIESEL,2736,ACEA
2019M08,quarterly,2018.583333,HEV,634,ACEA
2019M08,quarterly,2018.583333,OTHER,266,ACEA
2019M08,quarterly,2018.583333,PETROL,5401,ACEA
2019M08,quarterly,2018.583333,PHEV,17,ACEA
2019M08,quarterly,2018.583333,TOTAL,9071,ACEA
2019M09,quarterly,2018.666667,BEV,16,ACEA
2019M09,quarterly,2018.666667,DIESEL,2736,ACEA
2019M09,quarterly,2018.666667,HEV,634,ACEA
2019M09,quarterly,2018.666667,OTHER,266,ACEA
2019M09,quarterly,2018.666667,PETROL,5401,ACEA
2019M09,quarterly,2018.666667,PHEV,17,ACEA
2019M09,quarterly,2018.666667,TOTAL,9071,ACEA
2019M10,quarterly,2018.75,BEV,12,ACEA
2019M10,quarterly,2018.75,DIESEL,1883,ACEA
2019M10,quarterly,2018.75,HEV,622,ACEA
2019M10,quarterly,2018.75,OTHER,198,ACEA
2019M10,quarterly,2018.75,PETROL,4362,ACEA
2019M10,quarterly,2018.75,PHEV,33,ACEA
2019M10,quarterly,2018.75,TOTAL,7112,ACEA
2019M11,quarterly,2018.833333,BEV,12,ACEA
2019M11,quarterly,2018.833333,DIESEL,1883,ACEA
2019M11,quarterly,2018.833333,HEV,622,ACEA
2019M11,quarterly,2018.833333,OTHER,198,ACEA
2019M11,quarterly,2018.833333,PETROL,4362,ACEA
2019M11,quarterly,2018.833333,PHEV,33,ACEA
2019M11,quarterly,2018.833333,TOTAL,7112,ACEA
2019M12,quarterly,2018.916667,BEV,12,ACEA
2019M12,quarterly,2018.916667,DIESEL,1883,ACEA
2019M12,quarterly,2018.916667,HEV,622,ACEA
2019M12,quarterly,2018.916667,OTHER,198,ACEA
2019M12,quarterly,2018.916667,PETROL,4362,ACEA
2019M12,quarterly,2018.916667,PHEV,33,ACEA
2019M12,quarterly,2018.916667,TOTAL,7112,ACEA
2020M01,quarterly,2019,BEV,23,ACEA
2020M01,quarterly,2019,DIESEL,1930,ACEA
2020M01,quarterly,2019,HEV,863,ACEA
2020M01,quarterly,2019,OTHER,125,ACEA
2020M01,quarterly,2019,PETROL,4158,ACEA
2020M01,quarterly,2019,PHEV,29,ACEA
2020M01,quarterly,2019,TOTAL,7130,ACEA
2020M02,quarterly,2019.083333,BEV,23,ACEA
2020M02,quarterly,2019.083333,DIESEL,1930,ACEA
