"country","variant","v1","v2","t0","data_per","model_date","source","baseline_date","ice_v1","ice_v2","ice_t0","ttm_bev_share","refit_swing"
"France","Whole",-6.21766889077925e-09,6.82239186385382,2010,"2022-01","2022-01","backtest","",-8.94429273451365e-10,7.87844023908927,2010,0.0979748426493073,
"Germany","Whole",-2.91512529362345e-10,8.52245359497445,2011,"2022-01","2022-01","backtest","",-5.90359961828265e-09,7.54697656140239,2011,0.113474406882767,
"Greece","Whole",-2.62261615723752e-08,6.75714112923719,2014,"2022-01","2022-01","backtest","",-3.0195335785896e-08,7.28283874107222,2014,0.0166606302064469,
"Hungary","Whole",-0.00144423584888342,2.20299267086993,2017,"2022-01","2022-01","backtest","",-0.00215485535441247,2.39883278234539,2017,0.0399208997651712,
"Iceland","Whole",-0.0218766461232283,1.83506899191451,2017,"2022-01","2022-01","backtest","",-0.108330542726684,1.29798797102219,2017,0.372171945701357,
"India","Whole",-5.70494255869749e-06,3.90485967825753,2016,"2022-01","2022-01","backtest","",-5.70494255869749e-06,3.90485967825753,2016,0.00565394188321332,
"Indonesia","Whole",-1.23550293070429e-12,7.9637941108132,2009,"2022-01","2022-01","backtest","",-1.40036128838474e-12,7.91542258748946,2009,0.000577589526376588,
"Ireland","Buses",-2.62101976249235e-08,4.65118280530761,2009,"2022-01","2022-01","backtest","",-4.75955405519048e-08,6.07307549308994,2009,0,
"Ireland","HDV",-7.7566272207641e-59,50.2336650599059,2009,"2022-01","2022-01","backtest","",-7.75662632681285e-59,50.2336651049067,2009,0.0072202166064982,
"Ireland","Vans",-3.00956747609665e-07,4.47114964275972,2009,"2022-01","2022-01","backtest","",-3.07799678122889e-07,4.4738340687455,2009,0.0119000396667989,
"Ireland","Whole",-1.27355385674263e-11,8.44718049681095,2007,"2022-01","2022-01","backtest","",-9.90155767356934e-13,9.66018374345675,2007,0.107776534526854,
"Israel","Vans",-1.58654318552277e-07,5.67066725987364,2016,"2022-01","2022-01","backtest","",-7.47016147468417e-06,3.57874052165667,2016,0.00308641975308642,
"Israel","Whole",-3.20650582927141e-06,5.45432014214662,2016,"2022-01","2022-01","backtest","",-0.000360226572898369,3.22859032449694,2016,0.0361968218714471,
"Italy","NonRental",-9.24676326718226e-08,6.47237419866008,2014,"2022-01","2022-01","backtest","",-2.77700353667722e-07,6.22192524617343,2014,0.030289472506823,
"Italy","Rental",-2.19568504617797e-06,5.10027094376452,2014,"2022-01","2022-01","backtest","",-3.54784315100745e-07,6.51425981225428,2014,0.0485858947476091,
"Italy","Whole",-2.77459736195596e-07,5.98175425634133,2014,"2022-01","2022-01","backtest","",-3.60045026552954e-07,6.21474520494994,2014,0.0335728773736428,
"Japan","Whole",-0.00277895205634977,0.448977907923682,2011,"2022-01","2022-01","backtest","",-0.00587886940171651,0.442406118925865,2011,0.00929498807207326,
"Latvia","Whole",-8.69312849942066e-06,4.06677471626059,2014,"2022-01","2022-01","backtest","",-7.27807632470045e-06,4.28829957802381,2014,0.0411418975650714,
"Lithuania","Whole",-1.54731616268282e-08,8.61230071451958,2016,"2022-01","2022-01","backtest","",-1.45786907761382e-08,8.68933699249683,2016,0.0388219544846051,
"Luxembourg","HDV",-1.03262512281583e-05,3.25846121084185,2009,"2022-01","2022-01","backtest","",-2.9972896659306e-05,2.84841792518889,2009,0.0466666666666667,
"Luxembourg","Vans",-3.09003674828095e-05,2.60606653160339,2009,"2022-01","2022-01","backtest","",-2.39428113967572e-05,2.71991225060018,2009,0.00967741935483871,
"Luxembourg","Whole",-1.52339023835674e-12,9.9219336476769,2009,"2022-01","2022-01","backtest","",-4.14303216481383e-11,8.89176229113261,2009,0.121515151515152,
"Malaysia","Whole",-8.50290522888509e-06,2.41621839834669,2017,"2022-01","2022-01","backtest","",-8.50290522888509e-06,2.41621839834669,2017,0.000269257522382032,
"Netherlands","HDV",-0.000888401431740617,1.06949819441446,2017,"2022-01","2022-01","backtest","",-0.00104492625053282,1.02579407963288,2017,0.00279916025192442,
"Netherlands","Used",-0.000940832520136911,2.4529616288815,2017,"2022-01","2022-01","backtest","",-0.000467721565828386,3.40182336526744,2017,0.0713210130047912,
"Netherlands","Whole",-9.2335813023649e-07,5.22652722457601,2010,"2022-01","2022-01","backtest","",-2.11223689105677e-06,4.99849987796756,2010,0.0841212040223165,
"New Zealand","Whole",-2.26821408028434e-05,3.09543610086838,2011,"2022-01","2022-01","backtest","",-2.16679384815909e-05,3.25571715713062,2011,0.0287075234976396,
"Norway","Whole",-5.70687325573087e-07,5.03022261810766,2004,"2022-01","2022-01","backtest","",-8.92110886493839e-07,5.06664330917519,2004,0.829158878504673,
"Poland","Whole",-1.04165164928035e-13,10.579707673645,2010,"2022-01","2022-01","backtest","",-1.51920988337215e-12,9.81121156208692,2010,0.0176704055220017,
"Portugal","Whole",-5.08615327868885e-09,6.6333230553407,2009,"2022-01","2022-01","backtest","",-3.61755810079436e-09,7.10804204381111,2009,0.0973649404822464,
"Romania","Whole",-8.39660608702148e-29,24.4478660053023,2009,"2022-01","2022-01","backtest","",-2.01773887380067e-18,15.1591839809047,2009,0.0611545464281889,
"Singapore","Whole",-2.99165955115623e-07,5.97301325657453,2015,"2022-01","2022-01","backtest","",-2.99165955115623e-07,5.97301325657453,2015,0.0287539936102236,
"Slovakia","Whole",-0.000488276508898245,2.30015386710967,2017,"2022-01","2022-01","backtest","",-0.000583955087060157,2.6600538733856,2017,0.0128942324446768,
"Slovenia","Whole",-0.000264956315096255,2.37942991531547,2014,"2022-01","2022-01","backtest","",-0.000457117911518909,2.16666373796869,2014,0.0324074074074074,
"South Korea","Whole",-0.00119359720999403,2.18000692593063,2016,"2022-01","2022-01","backtest","",-0.00115730480771033,2.3288462613237,2016,0.0137024457742556,
"Spain","2-Wheelers",-0.00569504672313535,1.34396419964379,2014,"2022-01","2022-01","backtest","",-0.0056971535332822,1.34384491652416,2014,0.108717948717949,
"Spain","Buses",-0.00125783628125066,1.75117794389057,2014,"2022-01","2022-01","backtest","",-0.00155701010456603,1.68830377550286,2014,0.012987012987013,
"Spain","HDV",-6.41237184150966e-07,3.40753629720159,2014,"2022-01","2022-01","backtest","",-5.47238866291707e-06,2.39352474797735,2014,0.00046882325363338,
"Spain","Whole",-1.35940771596708e-05,3.82786602962245,2014,"2022-01","2022-01","backtest","",-3.67433389556087e-06,4.98324782250464,2014,0.0418506297346284,
"Spain","NonRental",-4.20323127630522e-06,4.50127572003051,2014,"2022-01","2022-01","backtest","",-2.88759305771587e-06,5.09598286087771,2014,0.0471848713698041,
"Spain","Rental",-0.000102031447430365,2.55945711705182,2014,"2022-01","2022-01","backtest","",-4.87950596258386e-06,4.82369412326413,2014,0.0252390057361377,
"Spain","Used",-0.000423199413874179,1.32634259007095,2014,"2022-01","2022-01","backtest","",-0.00120959644718216,1.2764404484144,2014,0.00488721804511278,
"Spain","Vans",-0.00176981738227395,1.33808734308217,2014,"2022-01","2022-01","backtest","",-0.00170201960140054,1.36519152855073,2014,0.0577226162332545,
"Sweden","Whole",-2.4600493983061e-20,15.5690546375974,2005,"2022-01","2022-01","backtest","",-7.47141777630837e-14,10.6051048255732,2005,0.254347931992011,
"Switzerland","Whole",-2.96096324010931e-09,7.02819349022237,2009,"2022-01","2022-01","backtest","",-1.96975530472856e-09,7.40813374953592,2009,0.13091839162503,
"Thailand","3-Wheelers",-0.169471057492737,0.991738260957997,2017,"2022-01","2022-01","backtest","",-0.169471057492737,0.991738260957997,2017,0.730769230769231,
"Thailand","Buses",-1.87904466692061e-09,10.9497273280031,2017,"2022-01","2022-01","backtest","",-1.87904466555125e-09,10.9497273288508,2017,0,
"Thailand","HDV",-8.75455094928966e-11,8.08959019970347,2017,"2022-01","2022-01","backtest","",-8.75455094928966e-11,8.08959019970347,2017,0,
"Thailand","Whole",-9.50179849191442e-05,2.21314899964212,2017,"2022-01","2022-01","backtest","",-3.45568334689518e-05,3.82544961150533,2017,0.00330454374765302,
"Türkiye","Whole",-1.56008391298682e-11,10.6267502026217,2015,"2022-01","2022-01","backtest","",-1.56008391298682e-11,10.6267502026217,2015,0.00801883410215349,
"UK","Whole",-5.07511242096179e-07,6.18444527615046,2014,"2022-01","2022-01","backtest","",-6.87526644395271e-06,5.12394800438483,2014,0.125409472833595,
"USA","Whole",-8.17008251824029e-06,3.34403543011102,2010,"2022-01","2022-01","backtest","",-7.48749271730736e-05,2.54206816762492,2010,0.0431435708717361,
