"country","variant","v1","v2","t0","data_per","model_date","source","baseline_date","ice_v1","ice_v2","ice_t0","ttm_bev_share","refit_swing"
"Italy","NonRental",-2.28636973862914e-07,5.89740957301232,2014,"2020-10","2020-10","backtest","",-1.87583793391192e-07,6.31924334739302,2014,0.0139467975445021,
"Italy","Rental",-5.17510765595067e-07,5.87016284379109,2014,"2020-10","2020-10","backtest","",-2.38976765741592e-07,6.65404038298943,2014,0.0380804077010193,
"Italy","Whole",-4.016954449969e-07,5.71029188546283,2014,"2020-10","2020-10","backtest","",-4.23226881304287e-07,6.01353289024788,2014,0.0182559241706161,
"Japan","Whole",-0.00298025061697826,0.399387840146319,2011,"2020-10","2020-10","backtest","",-0.00650714824494107,0.368563446251301,2011,0.00460072148703987,
"Latvia","Whole",-1.88388183212159e-08,7.52024415054581,2014,"2020-10","2020-10","backtest","",-5.29184838757262e-08,7.05656226810139,2014,0.0135746606334842,
"Lithuania","Whole",-5.16822840719618e-05,3.57778937652264,2016,"2020-10","2020-10","backtest","",-5.16822841806193e-05,3.577789375067,2016,0.0102756892230576,
"Luxembourg","HDV",-7.53272836656769e-07,4.45638627132485,2009,"2020-10","2020-10","backtest","",-3.38790195480116e-06,3.86228579471782,2009,0.0218978102189781,
"Luxembourg","Vans",-0.000326041865379035,1.55903605818652,2009,"2020-10","2020-10","backtest","",-0.000268524816043314,1.64986168448237,2009,0.021978021978022,
"Luxembourg","Whole",-2.37875310173077e-12,9.73060568539266,2009,"2020-10","2020-10","backtest","",-4.4512938553492e-11,8.82439465461083,2009,0.0613065326633166,
"Malaysia","Whole",-9.45398582472911e-06,2.05984800871485,2017,"2020-10","2020-10","backtest","",-9.45398582472911e-06,2.05984800871485,2017,0.000285651874380387,
"Netherlands","HDV",-0.00165132821181812,0.213368233611352,2017,"2020-10","2020-10","backtest","",-0.0019013177953415,0.195973299252112,2017,0,
"Netherlands","Used",-0.00328132632255971,1.4530862257969,2017,"2020-10","2020-10","backtest","",-0.00740012539199277,1.15566650509146,2017,0.022320522706059,
"Netherlands","Whole",-8.85867007386813e-08,6.25919743945333,2010,"2020-10","2020-10","backtest","",-0.00484211182479372,1.46158280644485,2010,0.227141817261132,
"New Zealand","Whole",-7.723547535171e-05,2.49866170161206,2011,"2020-10","2020-10","backtest","",-9.52569362922506e-05,2.53722751275611,2011,0.0137232327883951,
"Norway","Whole",-1.69185489059032e-06,4.6160096065061,2004,"2020-10","2020-10","backtest","",-2.32756614933478e-06,4.69357625104094,2004,0.599939015093764,
"Poland","Whole",-3.84482943059105e-13,10.1129611317424,2010,"2020-10","2020-10","backtest","",-2.66596663702908e-13,10.5626836740089,2010,0.00933506389776358,
"Portugal","Whole",-7.87333839669992e-08,5.47561438723089,2009,"2020-10","2020-10","backtest","",-4.46376121545646e-09,7.01587281220047,2009,0.0444476935448498,
"Romania","Whole",-9.8243716507787e-09,5.899280281491,2009,"2020-10","2020-10","backtest","",-1.26995316941958e-10,7.86774532110259,2009,0.0341964236132016,
"Singapore","Whole",-0.00112265638354388,0.602560791167728,2015,"2020-10","2020-10","backtest","",-0.00112265638354388,0.602560791167728,2015,0.000585614258434118,
"Slovakia","Whole",-3.82169304457087e-05,4.52148773335173,2017,"2020-10","2020-10","backtest","",-1.87930815571175e-05,5.60518407606549,2017,0.0164267078904448,
"Slovenia","Whole",-0.000443554929471842,2.02163788237137,2014,"2020-10","2020-10","backtest","",-0.000808919802756658,1.74739602903086,2014,0.0468404772425983,
"South Korea","Whole",-0.00646212924565657,0.865091645782921,2016,"2020-10","2020-10","backtest","",-0.00569428096518566,1.09104371932717,2016,0.0224538092175509,
"Spain","2-Wheelers",-0.00160497698761551,2.17299659938658,2014,"2020-10","2020-10","backtest","",-0.00160591160901487,2.17275311194198,2014,0.0578685519769573,
"Spain","Buses",-0.00104956225935061,1.86035785859302,2014,"2020-10","2020-10","backtest","",-0.00131383628310217,1.78758300335079,2014,0.0339805825242718,
"Spain","HDV",-1.11776484735839e-05,1.71717404721613,2014,"2020-10","2020-10","backtest","",-3.16467509653145e-05,1.26147943404857,2014,0.000397614314115308,
"Spain","Whole",-4.29006968237314e-05,3.15118672972911,2014,"2020-10","2020-10","backtest","",-1.77110429856971e-05,4.05138957349941,2014,0.0231857146490983,
"Spain","NonRental",-2.52761736746743e-05,3.4610151629375,2014,"2020-10","2020-10","backtest","",-1.11438704715737e-05,4.28220364054875,2014,0.0234991173660259,
"Spain","Rental",-4.21459108085293e-05,3.09745899113871,2014,"2020-10","2020-10","backtest","",-1.35009555202347e-05,4.24446180791457,2014,0.0220392203329581,
"Spain","Used",-0.000213127305924165,1.77450820014372,2014,"2020-10","2020-10","backtest","",-0.000501507096511951,1.85516862672393,2014,0.00566460281912791,
"Spain","Vans",-0.00334864755942265,0.919742093252939,2014,"2020-10","2020-10","backtest","",-0.00329813258483586,0.932349898771696,2014,0.0256849315068493,
"Sweden","Whole",-4.31054864607045e-13,9.46753898456343,2005,"2020-10","2020-10","backtest","",-1.5990463113529e-12,9.45276533603539,2005,0.0807590315803974,
"Switzerland","Whole",-2.14308958688495e-07,5.21215702563999,2009,"2020-10","2020-10","backtest","",-1.92920997461904e-07,5.45420887469505,2009,0.0721790988262022,
"Thailand","3-Wheelers",-0.107391237511804,1.56034004456289,2017,"2020-10","2020-10","backtest","",-0.107391237511804,1.56034004456289,2017,0.513513513513513,
"Thailand","Buses",-0.00636926833654348,-1.64800028968294,2017,"2020-10","2020-10","backtest","",-0.00636926833654346,-1.64800028968294,2017,0,
"Thailand","HDV",0,4.15,2017,"2020-10","2020-10","backtest","",0,4.15,2017,0,
"Thailand","Whole",-7.04486595103984e-05,2.58025602607297,2017,"2020-10","2020-10","backtest","",-9.95978422783435e-06,4.59135954269912,2017,0.00136183314583457,
"Türkiye","Whole",-2.07038083682739e-05,2.05652691932627,2015,"2020-10","2020-10","backtest","",-2.07038083682739e-05,2.05652691932627,2015,0.00107141850170581,
"UK","Whole",-2.51032332563189e-07,6.59129767641765,2014,"2020-10","2020-10","backtest","",-0.000102201560649428,3.60069251552902,2014,0.0662315087445457,
"USA","Whole",-9.85917034376268e-05,2.19021002130992,2010,"2020-10","2020-10","backtest","",-0.000637786998758477,1.51089593148308,2010,0.0220461512875647,
